5663;3;2;1194;2;2;2;3;2;3;8;2;2;1941;2234;2;2;2;9;2;2;2;1785;2;3;2;1339;2;4;2;1372;3;2;2;2;2;2;2;2;2;2;2;2;2;2;102;1;0;1;1;102;0;0;1;1;1;0;0;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;0;0;103;1;1;1;1;1;1;0;1;1;0;0;0;1;1;1;0;0;1;1;1;0;0;104;1;104;0;0;0;1;1;104;103;0;1;1;1;1;1;2084;4;2;3;2;3;2;3;2090;2;2;2;2;3;24;2;2;2;2;3;2;2;2;2;2;2;3;6;2;2;2;2;2;6;2;1740;2;3;2;2;2280;2;2;2;2;2;2;2;2297;3;2;2;2;2;1610;2;3174;2;2;2;6;2;2236;2;14;2;16;3;2;2;2;2;2019;2;3;2;1224;2;2;2;3;2;2;3;2;2;5;2;6;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3758;3;2;3;2;3;2;2;11;2;1320;2;1366;3;2;2;2;2;2;1928;2;3;2;2;1795;2;2;3;11;3;2;2;2;13;2;2;2;3;1228;3;2;3;2072;2;2;2;3;2;2;2;2;2;1307;3;2;2;2;2;5;2;3;2;3;2;3;2;2;2;2;23;2;3488;2;2;2;2;3;2;2;2;2;2;2;2;7;2;2
2928;10;23;2480;44;16;4;8;4;37;12;30;12;2289;2783;2;10;9;43;2466;9;8;2540;6;3;9;3198;7;3;3;9220;3113;10;11;7;8;2;3073;2;3068;11;3;13;5;3;103;106;1;102;1;103;1;1;1;1;1;107;0;0;1;1;0;1;1;1;1;1;1;0;1;103;1;1;1;1;1;109;103;107;0;1;109;108;1;1;1;107;1;1;0;0;0;1;1;1;1;1;1;1;1;103;1;103;0;0;1;1;111;102;103;1;0;0;0;0;1;2186;2233;21;6;3;5;9;6;2047;3;3;3;6;2092;17;9;5;8;8;4;8;8;3;2;7;6;8;2103;4;7;4;5;8;13;4;2405;4;2733;5;5;3224;29;6;3;6;7;2547;9;3027;2615;50;4;2;2;2159;4;2014;4;4;3;10;2019;2444;11;13;10;16;2879;7;4;4;4;2715;3;7;43;2294;3;2242;18;17;4;4;4;3;5;6;3;8;9;3;3;2;6;2224;7;3;4;32;9;3;2;13;2797;9;9;5;6;3;3;10;15;1740;2435;6;2447;3;3;2451;3;3;5;2659;3;3;2676;2706;2133;8;27;3;9;2172;9;3;35;21;5;2;4;2;2464;2;20;2563;2763;3;10;8;10;5;9;9;8;3;2545;5;4;3;4;8;5;2598;3;3;3;4;3;23;3;2;2;2589;2;2602;11;2;3;3;6;3;9;3;15;15;24;14;11;2;2596
2165;2555;2633;1746;1933;2776;2876;2903;2612;2510;2559;2032;1933;2717;2302;2328;1926;2414;2359;2697;2514;2004;2147;2788;2431;2676;2748;2166;3177;2739;2830;2236;2091;2631;2502;1986;2377;2577;2592;2715;2087;2828;2612;2651;2565;393;393;393;392;392;392;392;392;393;392;393;392;392;392;392;392;392;392;392;392;393;392;393;392;392;392;392;392;392;392;392;392;391;393;392;392;392;392;392;392;392;392;391;392;392;392;391;392;392;392;392;391;391;391;392;391;391;393;392;391;393;391;392;391;391;391;391;391;391;391;392;2773;2539;2294;2544;3303;2481;2467;2659;2627;2242;2527;2453;2463;2821;2177;2689;1722;2019;2916;2204;2583;2540;1994;2416;2443;2447;2241;2828;2646;1903;2638;2413;2217;2917;2121;4148;2508;2582;2379;2404;2449;3789;2285;2697;2384;2448;2821;2804;2646;2517;2605;2181;2874;2046;2243;2694;2140;2246;2710;2384;1907;2465;2440;2561;2516;2418;2466;1945;1776;2385;1803;2111;1883;2777;2466;2415;1813;2907;2415;3021;2812;2573;2465;2597;2573;2015;3058;2315;1847;2698;2597;1819;2408;2715;1826;2736;2894;2643;2528;2209;2388;2478;2824;2264;2255;2707;2231;2992;2331;1775;2695;2621;2699;2610;1901;1936;2729;3045;2428;2313;2434;2417;2002;2093;2469;2462;2384;2377;2042;2879;1816;3143;1875;1977;2455;2538;2063;2292;2548;2340;1868;2972;2617;2816;2665;2771;2782;1961;2623;2621;2407;2223;2060;2289;1964;2507;2506;1836;2091;2510;2500;2481;2120;2458;2558;2899;2084;2349;1961;2332;2160;2372;2849;2953;2497;2403;2736;2371;1830;1812;2556;2563;2248;2636;2039;2400;2422;2774;2683;2527
2825;2696;2718;2740;2780;2690;2175;3156;2983;2159;2801;2818;2294;2901;2680;2785;2796;2925;2331;3124;2543;2806;2892;3018;2280;2743;3399;2357;2875;2491;2500;2917;2204;2233;3105;2723;2745;3450;2231;3157;2841;2504;2687;2813;3280;397;398;398;397;397;396;397;397;397;398;397;399;397;397;397;398;397;398;398;398;397;397;398;397;398;398;398;398;397;397;398;397;398;397;397;398;397;398;397;397;397;396;397;396;397;398;397;397;397;397;397;397;397;397;397;397;397;397;397;398;397;397;397;397;397;398;397;397;396;397;397;2864;2170;2661;2806;2831;2776;3395;2697;2309;2574;2606;3216;2572;2549;2854;2505;3080;2924;2438;2489;2709;2687;3122;2847;2610;2841;2347;3058;2175;2229;2427;2901;2727;2245;2973;2720;2939;2775;2504;2187;2640;2810;4208;2651;3050;2843;3205;2468;2863;3032;2639;2442;2912;2587;2937;2384;2439;2764;3087;2727;2408;2889;3033;2496;2875;2866;3678;2198;2307;2817;2304;3405;2816;2535;2292;2567;2433;3068;2641;2896;2263;2705;2903;2938;2765;2465;2596;2752;3065;2979;3327;2763;2377;2845;2163;3103;2880;2906;2222;2628;2448;2858;2135;3406;2581;2973;2196;2927;2453;2308;2943;2949;2808;2974;3059;2556;2524;2807;2756;2678;2408;2452;2951;2865;3017;3081;2898;2432;2441;2708;2916;3344;2302;3079;2456;3032;2621;2942;3144;2645;2935;2777;3053;2340;2318;2483;2189;2830;2769;5879;2883;2782;2378;2916;2890;2660;2937;2870;2516;3112;2689;3145;2889;2935;2783;2560;2940;2289;2079;2962;2479;3293;3064;2510;3051;3315;2976;3008;2869;2902;2426;2389;3044;2186;2795;2505;2444;3065;2093;2224
